label	Accelerating, revving, vroom	Alarm_bell_ringing	Animal	Applause	Bark	Bell	Bicycle bell	Bicycle, tricycle	Bird	Bird vocalization, bird call, bird song	Blender	Boat, Water vehicle	Boiling	Breathing	Burping, eructation	Bus	Buzz	Camera	Car	Cat	Cheering	Chewing, mastication	Chicken, rooster	Chirp, tweet	Chuckle, chortle	Clapping	Clock	Coin (dropping)	Computer keyboard	Cough	Crackle	Cricket	Crow	Crowd	Crumpling, crinkling	Crushing	Crying, sobbing	Cupboard open or close	Dishes	Dog	Domestic animals, pets	Door	Drawer open or close	Drill	Drip	Electric_shaver_toothbrush	Engine	Engine starting	Explosion	Fart	Female singing	Fill (with liquid)	Finger snapping	Fire	Fireworks	Fixed-wing aircraft, airplane	Fowl	Frying	Gasp	Giggle	Glass	Glass chink, clink	Glass shatter	Growling	Gunshot, gunfire	Gurgling, bubbling	Hammer	Hands	Hiss	Human group actions	Human voice	Insect	Keys jangling	Knock	Laughter	Liquid	Male singing	Mechanical fan	Mechanisms	Meow	Microwave oven	Motor vehicle (road)	Music	Pour	Power tool	Printer	Purr	Rain	Rattle	Run	Running_water	Scissors	Screaming	Shout	Sigh	Singing	Siren	Slam	Sliding door	Sneeze	Speech	Speech synthesizer	Splash, splatter	Squeak	Subway, metro, underground	Tap	Telephone	Thump, thud	Thunderstorm	Tick	Tick-tock	Tools	Traffic noise, roadway noise	Trickle, dribble	Truck	Typewriter	Typing	Vacuum_cleaner	Vehicle	Vehicle horn, car horn, honking, toot	Walk, footsteps	Water	Waves, surf	Whispering	Whoosh, swoosh, swish	Wind	Writing
Screaming	0.0	0.000523560209424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007042253521126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051282051282051	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.000657786548265	0.0010360904852357	0.0	0.0	0.0	0.0	0.0	0.0023183925811437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.0	0.0	0.0	0.0	0.002729754322111	0.043010752688172	0.0319148936170212	0.0	0.0	0.0	0.0	0.0014306151645207	0.0	0.0	0.0	0.0012110202845897	0.0	0.0022421524663677	0.0	0.0003783006733751	0.0	0.0	0.0	0.0011638733705772	0.0072289156626506	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0359712230215827	0.0043010752688172	0.01	0.0	0.0	0.0	0.0	0.0	0.0006462267537876	0.0042553191489361	0.0034722222222222	0.0	0.0	0.0002997601918465	0.0	0.0074349442379182	0.0	0.0003637245392822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0014925373134328	0.0	0.0	0.0	0.0016769144773616	0.0
Shout	0.03125	0.0028795811518324	0.0	0.0	0.0021119324181626	0.0	0.0	0.0588235294117647	0.0	0.0011402508551881	0.0	0.1	0.0	0.0014084507042253	0.0	0.0	0.0	0.0	0.0	0.0070175438596491	0.0	0.0	0.0	0.0	0.0133333333333333	0.0059171597633136	0.0	0.0	0.0	0.0030487804878048	0.0	0.0	0.0	0.027027027027027	0.0	0.0	0.0	0.0	0.002466699555994	0.0018994992229321	0.0	0.0	0.0	0.0	0.0	0.0023183925811437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0018975332068311	0.0040160642570281	0.0	0.0	0.0	0.0009099181073703	0.0	0.0212765957446808	0.0	0.0	0.0	0.0	0.0061993323795898	0.0	0.0	0.0	0.004844081138359	0.0	0.0044843049327354	0.0	0.0023454641749262	0.0068493150684931	0.0	0.0	0.0032588454376163	0.0	0.0	0.0	0.0	0.0	0.0123456790123456	0.0	0.0029585798816568	0.0	0.014388489208633	0.053763440860215	0.0	0.0	0.0	0.0	0.0119047619047619	0.0	0.0024413010698642	0.0042553191489361	0.0069444444444444	0.0	0.015625	0.000599520383693	0.0	0.0037174721189591	0.0	0.0012124151309408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059347181008902	0.0068965517241379	0.0	0.0050377833753148	0.0044776119402985	0.0	0.0	0.0	0.0005589714924538	0.0
Sigh	0.0	0.0007853403141361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004225352112676	0.0	0.0	0.0	0.0	0.0	0.0014035087719298	0.0	0.0	0.0	0.0017094017094017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528735632	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0	0.0	0.0	0.0	0.0	0.0	0.0007727975270479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0070921985815602	0.0	0.0003027550711474	0.0	0.0	0.0	0.00015132026935	0.0034246575342465	0.0	0.0	0.0004655493482309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0071942446043165	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951219512195	0.0003949163495368	0.0	0.0	0.0	0.0	0.0008992805755395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001889168765743	0.0014925373134328	0.0	0.0	0.0	0.0	0.0
Singing	0.0	0.0010471204188481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010799136069114	0.0	0.0	0.0005633802816901	0.0	0.0	0.0	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000657786548265	0.0003453634950785	0.0	0.0	0.0	0.0	0.0	0.0007727975270479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009099181073703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0027932960893854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0704225352112676	0.0	0.0	0.0	0.0	0.0005744237811445	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0007274490785645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Siren	0.0	0.000523560209424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059171597633136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515151515151	0.0	0.0	0.0001795074316076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001889168765743	0.0	0.0	0.0	0.0	0.0	0.0
Slam	0.0	0.0006544502617801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004225352112676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017094017094017	0.0	0.0059171597633136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004933399111988	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003783006733751	0.0	0.0175438596491228	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.0	0.0	0.0151515151515151	0.0	0.0	0.0	0.0003231133768938	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0003637245392822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001889168765743	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Sliding door	0.0	0.0019633507853403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001408450704225	0.054054054054054	0.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.021875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537434430138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021505376344086	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0005744237811445	0.0085106382978723	0.0	0.0098522167487684	0.109375	0.000599520383693	0.0	0.0018587360594795	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneeze	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878048	0.0	0.0114942528735632	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288932741325	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004768717215069	0.0	0.0	0.0	0.0006055101422948	0.0	0.0	0.0	0.0003026405387001	0.0034246575342465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005379236148466	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0002513104042507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0014925373134328	0.0	0.0	0.0	0.0005589714924538	0.0
Speech	0.40625	0.4231675392670157	0.2169811320754717	0.4545454545454545	0.2604716649067229	0.2760736196319018	0.25	0.2941176470588235	0.2444444444444444	0.2508551881413911	0.5259179265658748	0.3	0.3660130718954248	0.3459154929577465	0.1891891891891892	0.3142857142857143	0.25	0.0833333333333333	0.2647058823529412	0.3157894736842105	0.5	0.2318840579710145	0.1875	0.2273504273504273	0.32	0.4201183431952662	0.3333333333333333	0.3235294117647059	0.15	0.2774390243902439	0.1428571428571428	0.2068965517241379	0.2941176470588235	0.3873873873873873	0.4022556390977443	0.25	0.3134328358208955	0.3333333333333333	0.3759250123334978	0.2871697461578311	0.2142857142857142	0.275	0.3235294117647059	0.25	0.3142857142857143	0.6089644513137558	0.2727272727272727	0.4	0.2909090909090909	0.3	0.3242009132420091	0.5280898876404494	0.3382352941176471	0.5789473684210527	0.4444444444444444	0.2727272727272727	0.3333333333333333	0.4583223770707336	0.3396584440227704	0.4036144578313253	0.3205128205128205	0.3741339491916859	0.2727272727272727	0.2484076433121019	0.2795698924731182	0.2872340425531915	0.5833333333333334	0.1860465116279069	0.2666666666666666	0.5	0.337863614687649	0.3146067415730337	0.2836879432624113	0.3703703703703703	0.3393884347562821	0.3682008368200837	0.3161434977578475	0.4264705882352941	0.3627146856321404	0.3116438356164384	0.3508771929824561	0.3290155440414508	0.3929236499068901	0.3590361445783132	0.5555555555555556	0.3157894736842105	0.304635761589404	0.4166666666666667	0.2592592592592592	0.2884615384615384	0.4838622915545992	0.3571428571428571	0.3309352517985611	0.3548387096774194	0.32	0.323943661971831	0.2121212121212121	0.3181818181818182	0.3452380952380952	0.2926829268292683	0.2791699576362461	0.3574468085106383	0.34375	0.2906403940886699	0.421875	0.3318345323741007	0.2894736842105263	0.2973977695167286	0.4166666666666667	0.3182589718719689	0.1923076923076923	0.2127659574468085	0.5869565217391305	0.4105263157894737	0.625	0.1428571428571428	0.25	0.6112759643916914	0.3310344827586207	0.4415584415584415	0.2783375314861461	0.3910447761194029	0.7	0.2324159021406728	0.202020202020202	0.2655114589155953	0.2
Speech synthesizer	0.0	0.0085078534031413	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.1081081081081081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0011921793037672	0.0	0.0	0.0	0.0012110202845897	0.0	0.0022421524663677	0.0	0.0024211243096012	0.0	0.0	0.0	0.0016294227188081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071942446043165	0.0043010752688172	0.0	0.0	0.0	0.0	0.0476190476190476	0.0	0.0023694980972212	0.1446808510638297	0.0	0.0	0.0	0.001199040767386	0.0	0.0	0.0	0.0010911736178467	0.0	0.0	0.0652173913043478	0.0	0.0	0.0	0.0	0.0	0.0	0.0519480519480519	0.0006297229219143	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Splash, splatter	0.0	0.000523560209424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045070422535211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066666666666666	0.0	0.0	0.0	0.0	0.0152439024390243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288932741325	0.0013814539803142	0.0	0.0	0.0	0.0	0.0040816326530612	0.0015455950540958	0.0	0.0	0.0	0.0	0.0045662100456621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120481927710843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045302813543156	0.0	0.0	0.0	0.004844081138359	0.0	0.0	0.0	0.0018915033668759	0.0	0.0	0.0	0.0009310986964618	0.0048192771084337	0.0	0.0	0.0	0.0	0.0	0.0064102564102564	0.0145239376008606	0.0	0.0071942446043165	0.0064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0024053995835427	0.0	0.1284722222222222	0.0	0.0	0.0014988009592326	0.0	0.0018587360594795	0.0	0.0021823472356935	0.0	0.0	0.0	0.0105263157894736	0.0	0.0	0.0	0.0	0.0137931034482758	0.0	0.0	0.0223880597014925	0.0	0.0	0.0	0.0022358859698155	0.0
Squeak	0.0	0.0011780104712041	0.0031446540880503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002112676056338	0.0	0.0	0.0	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406	0.0	0.0	0.0	0.0001644466370662	0.0041443619409428	0.0	0.01875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035765379113018	0.0	0.0	0.0	0.0	0.00418410041841	0.0	0.0	0.0014375425588257	0.0	0.0	0.005181347150259	0.0006983240223463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010758472296933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0476190476190476	0.0	0.0014001579665398	0.0	0.0	0.083743842364532	0.0625	0.0014988009592326	0.0	0.0018587360594795	0.0	0.0008486905916585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068965517241379	0.0	0.0031486146095717	0.0	0.0	0.0	0.0	0.0	0.0
Subway, metro, underground	0.0	0.0010471204188481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007153075822603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021505376344086	0.0	0.0	0.0	0.0151515151515151	0.0714285714285714	0.0	0.0002872118905722	0.0	0.0	0.0049261083743842	0.0	0.0002997601918465	0.0	0.0018587360594795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tap	0.0	0.0168848167539267	0.0157232704402515	0.0	0.0165434706089405	0.0122699386503067	0.0	0.0	0.0	0.0171037628278221	0.0539956803455723	0.0	0.0196078431372549	0.0247887323943661	0.0	0.0	0.0	0.0	0.0588235294117647	0.0119298245614035	0.0	0.0144927536231884	0.0625	0.0068376068376068	0.0133333333333333	0.0177514792899408	0.0	0.1470588235294117	0.0	0.0030487804878048	0.4285714285714285	0.0344827586206896	0.0	0.0	0.018796992481203	0.0	0.0	0.0	0.0223647426410129	0.018822310481782	0.0357142857142857	0.04375	0.0	0.0	0.036734693877551	0.0208655332302936	0.0	0.0	0.0	0.0	0.0228310502283105	0.0561797752808988	0.088235294117647	0.0	0.0	0.0	0.1666666666666666	0.0425979489876413	0.01707779886148	0.002008032128514	0.0256410256410256	0.0184757505773672	0.0909090909090909	0.0145586897179253	0.0	0.0	0.0	0.0465116279069767	0.1333333333333333	0.0	0.0267048164043872	0.0	0.0141843971631205	0.037037037037037	0.0154405086285195	0.0711297071129707	0.0	0.0	0.0251948248467882	0.0034246575342465	0.0175438596491228	0.005181347150259	0.0274674115456238	0.0337349397590361	0.1111111111111111	0.0526315789473684	0.0	0.0	0.037037037037037	0.0128205128205128	0.0454545454545454	0.0	0.0071942446043165	0.0193548387096774	0.03	0.0140845070422535	0.0	0.0	0.0357142857142857	0.0	0.0267466073095426	0.0085106382978723	0.0381944444444444	0.0197044334975369	0.046875	0.1067146282973621	0.0263157894736842	0.0669144981412639	0.0	0.0250969932104752	0.0192307692307692	0.0	0.0217391304347826	0.0947368421052631	0.0	0.0	0.0	0.0385756676557863	0.0	0.0129870129870129	0.0251889168765743	0.008955223880597	0.0	0.055045871559633	0.0202020202020202	0.0128563443264393	0.0
Telephone	0.0	0.0006544502617801	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453634950785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004768717215069	0.0	0.0	0.0	0.0009082652134423	0.0	0.0	0.0	0.0003783006733751	0.0	0.0	0.0	0.0006983240223463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002513104042507	0.0	0.0	0.0	0.0	0.0002997601918465	0.0263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101010101010101	0.0	0.0
Thump, thud	0.0	0.0018324607329842	0.0	0.0	0.0031678986272439	0.0	0.0	0.0	0.0	0.0	0.0075593952483801	0.0	0.0	0.0025352112676056	0.0	0.0	0.0	0.0	0.0	0.0028070175438596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294117647058823	0.0	0.0	0.1428571428571428	0.0	0.0	0.0	0.0037593984962406	0.0	0.0	0.0	0.0011511264594639	0.0031082714557071	0.0	0.00625	0.0	0.0	0.0	0.0054095826893353	0.0	0.0	0.0	0.0	0.0	0.0337078651685393	0.0	0.0	0.0	0.0	0.0	0.001577701814357	0.0	0.0060240963855421	0.0384615384615384	0.0023094688221709	0.0	0.0009099181073703	0.032258064516129	0.0	0.0	0.0	0.0	0.0	0.0028612303290414	0.0	0.0	0.0	0.0051468362095065	0.00418410041841	0.0	0.0	0.0031020655216766	0.0	0.0	0.0	0.0039571694599627	0.0024096385542168	0.0	0.1052631578947368	0.0066225165562913	0.0	0.0	0.0	0.0061861215707369	0.0	0.0215827338129496	0.0064516129032258	0.0	0.0	0.0	0.0	0.0119047619047619	0.0	0.003231133768938	0.0	0.0034722222222222	0.0049261083743842	0.015625	0.0065947242206235	0.0	0.0576208178438661	0.0	0.0037584869059165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178041543026706	0.0	0.0	0.0044080604534005	0.008955223880597	0.0	0.0030581039755351	0.0	0.0005589714924538	0.0
Thunderstorm	0.0	0.000261780104712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004655493482309	0.0	0.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.180297264306742e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tick	0.0	0.0967277486910994	0.0345911949685534	0.0909090909090909	0.0626539950721576	0.0552147239263803	0.0	0.0	0.0	0.0786773090079817	0.101511879049676	0.0	0.0588235294117647	0.0878873239436619	0.1891891891891892	0.0	0.0	0.1666666666666666	0.0294117647058823	0.1101754385964912	0.0	0.0	0.0	0.0786324786324786	0.0333333333333333	0.0118343195266272	0.1666666666666666	0.0294117647058823	0.2	0.0762195121951219	0.0	0.0	0.0	0.009009009009009	0.0263157894736842	0.125	0.0746268656716417	0.0	0.0388094063476401	0.0846140562942497	0.0	0.028125	0.088235294117647	0.0	0.0448979591836734	0.0857805255023183	0.0	0.0	0.0727272727272727	0.05	0.0182648401826484	0.0337078651685393	0.1323529411764706	0.0	0.0	0.0	0.0	0.0536418616881409	0.0341555977229601	0.0481927710843373	0.1025641025641025	0.0623556581986143	0.0	0.0782529572338489	0.010752688172043	0.0	0.0	0.0232558139534883	0.0	0.0	0.0534096328087744	0.0112359550561797	0.0354609929078014	0.0	0.054193157735392	0.0418410041841004	0.0627802690582959	0.0294117647058823	0.0920027237648483	0.0787671232876712	0.1228070175438596	0.077720207253886	0.0661080074487895	0.072289156626506	0.0	0.0	0.2119205298013245	0.0	0.0123456790123456	0.0512820512820512	0.0640129101667563	0.2142857142857142	0.014388489208633	0.0279569892473118	0.0	0.0845070422535211	0.1212121212121212	0.106060606060606	0.0119047619047619	0.0609756097560975	0.0784088461262296	0.0297872340425531	0.0833333333333333	0.083743842364532	0.0	0.0713429256594724	0.0	0.0724907063197026	0.0	0.1630698351115422	0.1538461538461538	0.0	0.0	0.0947368421052631	0.0625	0.0	0.0	0.0652818991097922	0.0275862068965517	0.0259740259740259	0.0503778337531486	0.0492537313432835	0.1	0.1223241590214067	0.0808080808080808	0.0950251537171604	0.2
Tick-tock	0.0	0.0032722513089005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011267605633802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0179372197309417	0.0	0.0018158432322009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008975371580383	0.0	0.0	0.0	0.0	0.0023980815347721	0.0	0.0	0.0	0.0019398642095053	0.4038461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tools	0.0	0.0019633507853403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019074868860276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011349020201255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040344271113501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001077044589646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.574468085106383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
